specimen1	bone1	side1	specimen2	bone2	side2	shape_difference
BMNH_1953.12.1.18	pelvic	right	LACM_84163	pelvic	left	2.232647
BMNH_1953.12.1.18	pelvic	right	LACM_84163	pelvic	right	2.299736
BMNH_1953.12.1.18	pelvic	right	LACM_84185	pelvic	left	1.862940
BMNH_1953.12.1.18	pelvic	right	LACM_84185	pelvic	right	2.123631
BMNH_1953.12.1.18	pelvic	right	LACM_84194	pelvic	left	1.697199
BMNH_1953.12.1.18	pelvic	right	LACM_84194	pelvic	right	1.685006
BMNH_1953.12.1.18	pelvic	right	LACM_84220	pelvic	left	2.025569
BMNH_1953.12.1.18	pelvic	right	LACM_84220	pelvic	right	2.058645
BMNH_1953.12.1.18	pelvic	right	LACM_84221	pelvic	left	1.761511
BMNH_1953.12.1.18	pelvic	right	LACM_84221	pelvic	right	1.877940
BMNH_1953.12.1.18	pelvic	right	LACM_84233	pelvic	left	1.741128
BMNH_1953.12.1.18	pelvic	right	LACM_84233	pelvic	right	1.779729
BMNH_1953.12.1.18	pelvic	right	LACM_84236	pelvic	left	1.671687
BMNH_1953.12.1.18	pelvic	right	LACM_84236	pelvic	right	1.771333
BMNH_1953.12.1.18	pelvic	right	LACM_84239	pelvic	left	2.149104
BMNH_1953.12.1.18	pelvic	right	LACM_84239	pelvic	right	2.029031
BMNH_1953.12.1.18	pelvic	right	LACM_84240	pelvic	left	2.149883
BMNH_1953.12.1.18	pelvic	right	LACM_84240	pelvic	right	1.872500
BMNH_1953.12.1.18	pelvic	right	LACM_84241	pelvic	left	2.047393
BMNH_1953.12.1.18	pelvic	right	LACM_84241	pelvic	right	2.009696
BMNH_1953.12.1.18	pelvic	right	LACM_84251REP2	pelvic	left	2.237698
BMNH_1953.12.1.18	pelvic	right	LACM_84251REP2	pelvic	right	2.358569
BMNH_1953.12.1.18	pelvic	right	LACM_84251	pelvic	left	2.328836
BMNH_1953.12.1.18	pelvic	right	LACM_84251	pelvic	right	2.365959
BMNH_1953.12.1.18	pelvic	right	LACM_84252REP2	pelvic	left	2.025214
BMNH_1953.12.1.18	pelvic	right	LACM_84252REP2	pelvic	right	1.608822
BMNH_1953.12.1.18	pelvic	right	LACM_84252	pelvic	left	1.548852
BMNH_1953.12.1.18	pelvic	right	LACM_84252	pelvic	right	1.675319
BMNH_1953.12.1.18	pelvic	right	LACM_84254REP2	pelvic	left	1.752014
BMNH_1953.12.1.18	pelvic	right	LACM_84254REP2	pelvic	right	1.857231
BMNH_1953.12.1.18	pelvic	right	LACM_84254	pelvic	left	1.806900
BMNH_1953.12.1.18	pelvic	right	LACM_84254	pelvic	right	1.857624
BMNH_1953.12.1.18	pelvic	right	LACM_84267REP2	pelvic	left	1.770568
BMNH_1953.12.1.18	pelvic	right	LACM_84267REP2	pelvic	right	1.899191
BMNH_1953.12.1.18	pelvic	right	LACM_84267	pelvic	left	1.821802
BMNH_1953.12.1.18	pelvic	right	LACM_84267	pelvic	right	1.935708
BMNH_1953.12.1.18	pelvic	right	LACM_84271	pelvic	left	1.676787
BMNH_1953.12.1.18	pelvic	right	LACM_84271	pelvic	right	1.475345
BMNH_1953.12.1.18	pelvic	right	LACM_84284	pelvic	left	2.717621
BMNH_1953.12.1.18	pelvic	right	LACM_84284	pelvic	right	2.681294
BMNH_1953.12.1.18	pelvic	right	LACM_85995	pelvic	left	1.864227
BMNH_1953.12.1.18	pelvic	right	LACM_85995	pelvic	right	1.880701
BMNH_1953.12.1.18	pelvic	right	LACM_86004REP2	pelvic	left	1.932449
BMNH_1953.12.1.18	pelvic	right	LACM_86004REP2	pelvic	right	1.719226
BMNH_1953.12.1.18	pelvic	right	LACM_86004	pelvic	left	1.785989
BMNH_1953.12.1.18	pelvic	right	LACM_86004	pelvic	right	1.800953
BMNH_1953.12.1.18	pelvic	right	LACM_88951REP2	pelvic	left	1.939929
BMNH_1953.12.1.18	pelvic	right	LACM_88951REP2	pelvic	right	1.809529
BMNH_1953.12.1.18	pelvic	right	LACM_88951	pelvic	left	1.979302
BMNH_1953.12.1.18	pelvic	right	LACM_88951	pelvic	right	1.814432
BMNH_1953.12.1.18	pelvic	right	LACM_88979	pelvic	left	2.067815
BMNH_1953.12.1.18	pelvic	right	LACM_88979	pelvic	right	2.136707
BMNH_1953.12.1.18	pelvic	right	LACM_88987REP2	pelvic	left	2.580139
BMNH_1953.12.1.18	pelvic	right	LACM_88987REP2	pelvic	right	2.290966
BMNH_1953.12.1.18	pelvic	right	LACM_88987	pelvic	left	2.741062
BMNH_1953.12.1.18	pelvic	right	LACM_88987	pelvic	right	2.810656
BMNH_1953.12.1.18	pelvic	right	LACM_88999	pelvic	left	1.474896
BMNH_1953.12.1.18	pelvic	right	LACM_88999	pelvic	right	1.594014
BMNH_1953.12.1.18	pelvic	right	LACM_91307	pelvic	left	1.939246
BMNH_1953.12.1.18	pelvic	right	LACM_91307	pelvic	right	1.464717
BMNH_1953.12.1.18	pelvic	right	LACM_91779REP2	pelvic	left	1.512585
BMNH_1953.12.1.18	pelvic	right	LACM_91779REP2	pelvic	right	1.737984
BMNH_1953.12.1.18	pelvic	right	LACM_91779	pelvic	left	1.586739
BMNH_1953.12.1.18	pelvic	right	LACM_91779	pelvic	right	1.798770
BMNH_1953.12.1.18	pelvic	right	LACM_91915	pelvic	left	1.905709
BMNH_1953.12.1.18	pelvic	right	LACM_91915	pelvic	right	1.721283
BMNH_1953.12.1.18	pelvic	right	LACM_92062	pelvic	left	2.266976
BMNH_1953.12.1.18	pelvic	right	LACM_92062	pelvic	right	2.211398
BMNH_1953.12.1.18	pelvic	right	LACM_92071	pelvic	left	1.873262
BMNH_1953.12.1.18	pelvic	right	LACM_92071	pelvic	right	1.927653
BMNH_1953.12.1.18	pelvic	right	LACM_92072	pelvic	left	2.256598
BMNH_1953.12.1.18	pelvic	right	LACM_92072	pelvic	right	2.415191
BMNH_1953.12.1.18	pelvic	right	LACM_92077	pelvic	left	1.732119
BMNH_1953.12.1.18	pelvic	right	LACM_92077	pelvic	right	1.978017
BMNH_1953.12.1.18	pelvic	right	LACM_95489	pelvic	left	1.711443
BMNH_1953.12.1.18	pelvic	right	LACM_95489	pelvic	right	1.728436
BMNH_1953.12.1.18	pelvic	right	LACM_95514	pelvic	left	1.343968
BMNH_1953.12.1.18	pelvic	right	LACM_95514	pelvic	right	1.614268
BMNH_1953.12.1.18	pelvic	right	LACM_95689	pelvic	left	2.022457
BMNH_1953.12.1.18	pelvic	right	LACM_95689	pelvic	right	1.923612
BMNH_1953.12.1.18	pelvic	right	LACM_95828	pelvic	left	1.673960
BMNH_1953.12.1.18	pelvic	right	LACM_95828	pelvic	right	1.739257
BMNH_1953.12.1.18	pelvic	right	LACM_96366	pelvic	left	1.798768
BMNH_1953.12.1.18	pelvic	right	LACM_96366	pelvic	right	1.901895
BMNH_1953.12.1.18	pelvic	right	LACM_96383	pelvic	left	1.849954
BMNH_1953.12.1.18	pelvic	right	LACM_96383	pelvic	right	1.982944
BMNH_1953.12.1.18	pelvic	right	LACM_96487	pelvic	left	3.288145
BMNH_1953.12.1.18	pelvic	right	LACM_97203	pelvic	right	2.025996
BMNH_1953.12.1.18	pelvic	right	LACM_97204	pelvic	left	2.184646
BMNH_1953.12.1.18	pelvic	right	LACM_97204	pelvic	right	1.905800
BMNH_1953.12.1.18	pelvic	right	LACM_97207	pelvic	left	1.950882
BMNH_1953.12.1.18	pelvic	right	LACM_97207	pelvic	right	1.924399
BMNH_1953.12.1.18	pelvic	right	LACM_97405	pelvic	left	2.036684
BMNH_1953.12.1.18	pelvic	right	LACM_97405	pelvic	right	2.277283
BMNH_1953.12.1.18	pelvic	right	LACM_97429	pelvic	left	1.406969
BMNH_1953.12.1.18	pelvic	right	LACM_97429	pelvic	right	1.673890
BMNH_1953.12.1.18	pelvic	right	LACM_97478	pelvic	left	1.448928
BMNH_1953.12.1.18	pelvic	right	LACM_97478	pelvic	right	1.519088
BMNH_1953.12.1.18	pelvic	right	LACM_97489	pelvic	left	1.473082
BMNH_1953.12.1.18	pelvic	right	LACM_97489	pelvic	right	1.721623
BMNH_1953.12.1.18	pelvic	right	MAL_03-282	pelvic	left	1.702411
BMNH_1953.12.1.18	pelvic	right	MAL_03-282	pelvic	right	1.843676
BMNH_1953.12.1.18	pelvic	right	MH_03-621	pelvic	left	1.334338
BMNH_1953.12.1.18	pelvic	right	MH_03-621	pelvic	right	1.525299
BMNH_1953.12.1.18	pelvic	right	MJM_070110	pelvic	left	1.628388
BMNH_1953.12.1.18	pelvic	right	MJM_070110	pelvic	right	1.566060
BMNH_1953.12.1.18	pelvic	right	UMA_4820	pelvic	left	1.678854
BMNH_1953.12.1.18	pelvic	right	UMA_4820	pelvic	right	1.144194
BMNH_1953.12.1.18	pelvic	right	UMA_4920	pelvic	left	1.472039
BMNH_1953.12.1.18	pelvic	right	UMA_4920	pelvic	right	1.636310
BMNH_1953.12.1.18	pelvic	right	USNM_258642	pelvic	left	1.693997
BMNH_1953.12.1.18	pelvic	right	USNM_258642	pelvic	right	1.958923
BMNH_1953.12.1.18	pelvic	right	USNM_395277	pelvic	left	1.755279
BMNH_1953.12.1.18	pelvic	right	USNM_395277	pelvic	right	1.813074
BMNH_1953.12.1.18	pelvic	right	USNM_395390	pelvic	left	1.931641
BMNH_1953.12.1.18	pelvic	right	USNM_395390	pelvic	right	2.022041
BMNH_1953.12.1.18	pelvic	right	USNM_395465	pelvic	left	2.083360
BMNH_1953.12.1.18	pelvic	right	USNM_395465	pelvic	right	2.505959
BMNH_1953.12.1.18	pelvic	right	USNM_395599	pelvic	left	1.636818
BMNH_1953.12.1.18	pelvic	right	USNM_395599	pelvic	right	1.750837
BMNH_1953.12.1.18	pelvic	right	USNM_396165	pelvic	left	2.149268
BMNH_1953.12.1.18	pelvic	right	USNM_396165	pelvic	right	2.075099
BMNH_1953.12.1.18	pelvic	right	USNM_396304	pelvic	left	1.859989
BMNH_1953.12.1.18	pelvic	right	USNM_396304	pelvic	right	1.859913
BMNH_1953.12.1.18	pelvic	right	USNM_484929	pelvic	left	1.709473
BMNH_1953.12.1.18	pelvic	right	USNM_484929	pelvic	right	1.654932
BMNH_1953.12.1.18	pelvic	right	USNM_501157	pelvic	left	2.061453
BMNH_1953.12.1.18	pelvic	right	USNM_501157	pelvic	right	1.774662
BMNH_1953.12.1.18	pelvic	right	USNM_501176	pelvic	left	1.834576
BMNH_1953.12.1.18	pelvic	right	USNM_501176	pelvic	right	1.530828
BMNH_1953.12.1.18	pelvic	right	USNM_501179	pelvic	left	2.601886
BMNH_1953.12.1.18	pelvic	right	USNM_501179	pelvic	right	2.201213
BMNH_1953.12.1.18	pelvic	right	USNM_501183	pelvic	left	1.673808
BMNH_1953.12.1.18	pelvic	right	USNM_501183	pelvic	right	2.004334
BMNH_1953.12.1.18	pelvic	right	USNM_501186	pelvic	left	1.737154
BMNH_1953.12.1.18	pelvic	right	USNM_501186	pelvic	right	1.604322
BMNH_1953.12.1.18	pelvic	right	USNM_504107	pelvic	left	2.538075
BMNH_1953.12.1.18	pelvic	right	USNM_504107	pelvic	right	2.436969
BMNH_1953.12.1.18	pelvic	right	USNM_504126	pelvic	left	2.060673
BMNH_1953.12.1.18	pelvic	right	USNM_504126	pelvic	right	2.260410
BMNH_1953.12.1.18	pelvic	right	USNM_504128	pelvic	left	2.116576
BMNH_1953.12.1.18	pelvic	right	USNM_504128	pelvic	right	2.544799
BMNH_1953.12.1.18	pelvic	right	USNM_504154	pelvic	left	1.499617
BMNH_1953.12.1.18	pelvic	right	USNM_504154	pelvic	right	1.462049
BMNH_1953.12.1.18	pelvic	right	USNM_504302	pelvic	left	2.103223
BMNH_1953.12.1.18	pelvic	right	USNM_504302	pelvic	right	2.113266
BMNH_1953.12.1.18	pelvic	right	USNM_504350	pelvic	left	1.851753
BMNH_1953.12.1.18	pelvic	right	USNM_504350	pelvic	right	1.837652
BMNH_1953.12.1.18	pelvic	right	USNM_504467	pelvic	left	2.106068
BMNH_1953.12.1.18	pelvic	right	USNM_504467	pelvic	right	2.227353
BMNH_1953.12.1.18	pelvic	right	USNM_504468	pelvic	left	2.068521
BMNH_1953.12.1.18	pelvic	right	USNM_504468	pelvic	right	2.219406
BMNH_1953.12.1.18	pelvic	right	USNM_504494	pelvic	left	2.274429
BMNH_1953.12.1.18	pelvic	right	USNM_504494	pelvic	right	1.983413
BMNH_1953.12.1.18	pelvic	right	USNM_504726	pelvic	left	1.552464
BMNH_1953.12.1.18	pelvic	right	USNM_504726	pelvic	right	1.620063
BMNH_1953.12.1.18	pelvic	right	USNM_504758	pelvic	left	1.798496
BMNH_1953.12.1.18	pelvic	right	USNM_504758	pelvic	right	1.761839
BMNH_1953.12.1.18	pelvic	right	USNM_504773	pelvic	left	1.738260
BMNH_1953.12.1.18	pelvic	right	USNM_504773	pelvic	right	1.752385
BMNH_1953.12.1.18	pelvic	right	USNM_504879	pelvic	left	2.086714
BMNH_1953.12.1.18	pelvic	right	USNM_504879	pelvic	right	2.268961
BMNH_1953.12.1.18	pelvic	right	USNM_504920	pelvic	left	3.016027
BMNH_1953.12.1.18	pelvic	right	USNM_504920	pelvic	right	2.332342
BMNH_1953.12.1.18	pelvic	right	USNM_550042	pelvic	left	2.112566
BMNH_1953.12.1.18	pelvic	right	USNM_550312	pelvic	left	1.947601
BMNH_1953.12.1.18	pelvic	right	USNM_550312	pelvic	right	2.009532
BMNH_1953.12.1.18	pelvic	right	USNM_550389	pelvic	left	1.660750
BMNH_1953.12.1.18	pelvic	right	USNM_550389	pelvic	right	1.626947
BMNH_1953.12.1.18	pelvic	right	USNM_550391	pelvic	left	2.741587
BMNH_1953.12.1.18	pelvic	right	USNM_550391	pelvic	right	2.040565
BMNH_1953.12.1.18	pelvic	right	USNM_550401	pelvic	left	2.406805
BMNH_1953.12.1.18	pelvic	right	USNM_550401	pelvic	right	2.498439
BMNH_1953.12.1.18	pelvic	right	USNM_550422	pelvic	left	2.037240
BMNH_1953.12.1.18	pelvic	right	USNM_550422	pelvic	right	2.215609
BMNH_1953.12.1.18	pelvic	right	USNM_550837	pelvic	left	2.210737
BMNH_1953.12.1.18	pelvic	right	USNM_550837	pelvic	right	2.170516
BMNH_1953.12.1.18	pelvic	right	USNM_550919	pelvic	left	1.959811
BMNH_1953.12.1.18	pelvic	right	USNM_550919	pelvic	right	1.552531
BMNH_1953.12.1.18	pelvic	right	USNM_550995	pelvic	left	2.163037
BMNH_1953.12.1.18	pelvic	right	USNM_550995	pelvic	right	1.749821
BMNH_1953.12.1.18	pelvic	right	USNM_571051	pelvic	left	2.348196
BMNH_1953.12.1.18	pelvic	right	USNM_571051	pelvic	right	2.615025
BMNH_1953.12.1.18	pelvic	right	USNM_571086	pelvic	left	1.699611
BMNH_1953.12.1.18	pelvic	right	USNM_571086	pelvic	right	1.808817
BMNH_1953.12.1.18	pelvic	right	USNM_571268	pelvic	left	2.044040
BMNH_1953.12.1.18	pelvic	right	USNM_571268	pelvic	right	2.041654
BMNH_1953.12.1.18	pelvic	right	USNM_571327	pelvic	left	1.877678
BMNH_1953.12.1.18	pelvic	right	USNM_571327	pelvic	right	1.952832
BMNH_1953.12.1.18	pelvic	right	USNM_571388	pelvic	left	2.085484
BMNH_1953.12.1.18	pelvic	right	USNM_571388	pelvic	right	1.767138
BMNH_1953.12.1.18	pelvic	right	USNM_571390	pelvic	left	1.936943
BMNH_1953.12.1.18	pelvic	right	USNM_571390	pelvic	right	2.240405
BMNH_1953.12.1.18	pelvic	right	USNM_571521	pelvic	left	2.043981
BMNH_1953.12.1.18	pelvic	right	USNM_571521	pelvic	right	1.829316
BMNH_1953.12.1.18	pelvic	right	USNM_571709	pelvic	left	1.990515
BMNH_1953.12.1.18	pelvic	right	USNM_571709	pelvic	right	2.186948
BMNH_1953.12.1.18	pelvic	right	USNM_571723	pelvic	left	2.334430
BMNH_1953.12.1.18	pelvic	right	USNM_571723	pelvic	right	2.181198
BMNH_1953.12.1.18	pelvic	right	USNM_572629	pelvic	left	2.010032
BMNH_1953.12.1.18	pelvic	right	USNM_572629	pelvic	right	2.045577
BMNH_1953.12.1.18	pelvic	right	USNM_572632	pelvic	left	1.927745
BMNH_1953.12.1.18	pelvic	right	USNM_572632	pelvic	right	2.053298
BMNH_1953.12.1.18	pelvic	right	USNM_572775	pelvic	left	2.263600
BMNH_1953.12.1.18	pelvic	right	USNM_572775	pelvic	right	2.194522
BMNH_1953.12.1.18	pelvic	right	USNM_572776	pelvic	left	2.190591
BMNH_1953.12.1.18	pelvic	right	USNM_572776	pelvic	right	2.240904
BMNH_1953.12.1.18	pelvic	right	USNM_572777	pelvic	left	1.744295
BMNH_1953.12.1.18	pelvic	right	USNM_572777	pelvic	right	1.629166
BMNH_1953.12.1.18	pelvic	right	USNM_572785	pelvic	left	1.484568
BMNH_1953.12.1.18	pelvic	right	USNM_572785	pelvic	right	1.799166
BMNH_1953.12.1.18	pelvic	right	USNM_572859	pelvic	left	1.443162
BMNH_1953.12.1.18	pelvic	right	USNM_572859	pelvic	right	1.390494
BMNH_1953.12.1.18	pelvic	right	USNM_572871	pelvic	right	2.056893
BMNH_1953.12.1.18	pelvic	right	USNM_572949	pelvic	left	1.870398
BMNH_1953.12.1.18	pelvic	right	USNM_572949	pelvic	right	2.016797
BMNH_1953.12.1.18	pelvic	right	USNM_572980	pelvic	left	2.103246
BMNH_1953.12.1.18	pelvic	right	USNM_572980	pelvic	right	2.127158
BMNH_1953.12.1.18	pelvic	right	USNM_593406	pelvic	left	1.874482
BMNH_1953.12.1.18	pelvic	right	USNM_593406	pelvic	right	1.736482
BMNH_1953.12.1.18	pelvic	right	USNM_A20971	pelvic	left	2.304360
BMNH_1953.12.1.18	pelvic	right	USNM_A20971	pelvic	right	2.195210
BMNH_1953.12.1.18	pelvic	right	USNM_A49599	pelvic	left	2.322472
BMNH_1953.12.1.18	pelvic	right	USNM_A49599	pelvic	right	2.212454
BMNH_1953.12.1.18	pelvic	right	UWBM_35430	pelvic	left	2.162559
BMNH_1953.12.1.19	pelvic	left	CCSN_04-141	pelvic	left	2.206692
BMNH_1953.12.1.19	pelvic	left	CCSN_04-141	pelvic	right	1.501657
BMNH_1953.12.1.19	pelvic	left	LACM_19590	pelvic	left	1.570958
BMNH_1953.12.1.19	pelvic	left	LACM_19590	pelvic	right	1.976458
BMNH_1953.12.1.19	pelvic	left	LACM_27074	pelvic	left	2.135149
BMNH_1953.12.1.19	pelvic	left	LACM_27074	pelvic	right	2.003140
BMNH_1953.12.1.19	pelvic	left	LACM_31144	pelvic	left	1.910272
BMNH_1953.12.1.19	pelvic	left	LACM_31144	pelvic	right	2.046098
BMNH_1953.12.1.19	pelvic	left	LACM_47143	pelvic	left	3.614650
BMNH_1953.12.1.19	pelvic	left	LACM_47143	pelvic	right	3.366615
BMNH_1953.12.1.19	pelvic	left	LACM_54012	pelvic	left	2.043399
BMNH_1953.12.1.19	pelvic	left	LACM_54012	pelvic	right	1.969606
BMNH_1953.12.1.19	pelvic	left	LACM_54043	pelvic	left	2.465101
BMNH_1953.12.1.19	pelvic	left	LACM_54043	pelvic	right	2.362704
BMNH_1953.12.1.19	pelvic	left	LACM_54090	pelvic	left	1.752672
BMNH_1953.12.1.19	pelvic	left	LACM_54090	pelvic	right	1.623573
BMNH_1953.12.1.19	pelvic	left	LACM_54420	pelvic	left	2.695734
BMNH_1953.12.1.19	pelvic	left	LACM_54420	pelvic	right	2.361635
BMNH_1953.12.1.19	pelvic	left	LACM_54569	pelvic	left	2.167910
BMNH_1953.12.1.19	pelvic	left	LACM_54569	pelvic	right	2.000660
BMNH_1953.12.1.19	pelvic	left	LACM_72437	pelvic	left	1.651230
BMNH_1953.12.1.19	pelvic	left	LACM_72437	pelvic	right	1.689109
BMNH_1953.12.1.19	pelvic	left	LACM_72438	pelvic	left	2.317221
BMNH_1953.12.1.19	pelvic	left	LACM_72438	pelvic	right	2.374418
BMNH_1953.12.1.19	pelvic	left	LACM_72455	pelvic	left	1.775938
BMNH_1953.12.1.19	pelvic	left	LACM_72455	pelvic	right	1.710734
BMNH_1953.12.1.19	pelvic	left	LACM_72546	pelvic	left	2.413151
BMNH_1953.12.1.19	pelvic	left	LACM_72546	pelvic	right	2.058773
BMNH_1953.12.1.19	pelvic	left	LACM_72591	pelvic	left	2.590353
BMNH_1953.12.1.19	pelvic	left	LACM_72591	pelvic	right	2.321307
BMNH_1953.12.1.19	pelvic	left	LACM_84047	pelvic	left	2.334039
BMNH_1953.12.1.19	pelvic	left	LACM_84047	pelvic	right	2.489574
BMNH_1953.12.1.19	pelvic	left	LACM_84048	pelvic	left	3.125601
BMNH_1953.12.1.19	pelvic	left	LACM_84048	pelvic	right	3.775078
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP10	pelvic	right	2.141875
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP1	pelvic	right	2.097496
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP2	pelvic	right	2.128009
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP3	pelvic	right	2.081579
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP4	pelvic	right	2.098963
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP5	pelvic	right	2.152510
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP6	pelvic	right	2.150482
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP7	pelvic	right	2.087397
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP8	pelvic	right	2.126869
BMNH_1953.12.1.19	pelvic	left	LACM_84071REP9	pelvic	right	2.144111
BMNH_1953.12.1.19	pelvic	left	LACM_84071	pelvic	left	2.197258
BMNH_1953.12.1.19	pelvic	left	LACM_84071	pelvic	right	2.161924
BMNH_1953.12.1.19	pelvic	left	LACM_84072REP2	pelvic	left	2.121188
BMNH_1953.12.1.19	pelvic	left	LACM_84072REP2	pelvic	right	2.462723
BMNH_1953.12.1.19	pelvic	left	LACM_84072	pelvic	left	2.224551
BMNH_1953.12.1.19	pelvic	left	LACM_84072	pelvic	right	2.397036
BMNH_1953.12.1.19	pelvic	left	LACM_84073	pelvic	left	2.567831
BMNH_1953.12.1.19	pelvic	left	LACM_84073	pelvic	right	2.696488
BMNH_1953.12.1.19	pelvic	left	LACM_84076	pelvic	left	2.300396
BMNH_1953.12.1.19	pelvic	left	LACM_84076	pelvic	right	2.105986
BMNH_1953.12.1.19	pelvic	left	LACM_84086	pelvic	left	1.748071
BMNH_1953.12.1.19	pelvic	left	LACM_84086	pelvic	right	1.850546
BMNH_1953.12.1.19	pelvic	left	LACM_84127	pelvic	left	2.099990
BMNH_1953.12.1.19	pelvic	left	LACM_84127	pelvic	right	2.288732
BMNH_1953.12.1.19	pelvic	left	LACM_84163	pelvic	left	2.416879
BMNH_1953.12.1.19	pelvic	left	LACM_84163	pelvic	right	2.390991
BMNH_1953.12.1.19	pelvic	left	LACM_84185	pelvic	left	2.021670
BMNH_1953.12.1.19	pelvic	left	LACM_84185	pelvic	right	2.334169
BMNH_1953.12.1.19	pelvic	left	LACM_84194	pelvic	left	1.971497
BMNH_1953.12.1.19	pelvic	left	LACM_84194	pelvic	right	1.978684
BMNH_1953.12.1.19	pelvic	left	LACM_84220	pelvic	left	2.069551
BMNH_1953.12.1.19	pelvic	left	LACM_84220	pelvic	right	2.038948
BMNH_1953.12.1.19	pelvic	left	LACM_84221	pelvic	left	1.923747
BMNH_1953.12.1.19	pelvic	left	LACM_84221	pelvic	right	1.998127
BMNH_1953.12.1.19	pelvic	left	LACM_84233	pelvic	left	1.838215
BMNH_1953.12.1.19	pelvic	left	LACM_84233	pelvic	right	1.983789
BMNH_1953.12.1.19	pelvic	left	LACM_84236	pelvic	left	1.996147
BMNH_1953.12.1.19	pelvic	left	LACM_84236	pelvic	right	1.894519
BMNH_1953.12.1.19	pelvic	left	LACM_84239	pelvic	left	2.127129
BMNH_1953.12.1.19	pelvic	left	LACM_84239	pelvic	right	1.937017
BMNH_1953.12.1.19	pelvic	left	LACM_84240	pelvic	left	2.143499
BMNH_1953.12.1.19	pelvic	left	LACM_84240	pelvic	right	1.993293
BMNH_1953.12.1.19	pelvic	left	LACM_84241	pelvic	left	2.071389
BMNH_1953.12.1.19	pelvic	left	LACM_84241	pelvic	right	1.885422
BMNH_1953.12.1.19	pelvic	left	LACM_84251REP2	pelvic	left	2.353669
BMNH_1953.12.1.19	pelvic	left	LACM_84251REP2	pelvic	right	2.651976
BMNH_1953.12.1.19	pelvic	left	LACM_84251	pelvic	left	2.445491
BMNH_1953.12.1.19	pelvic	left	LACM_84251	pelvic	right	2.643327
BMNH_1953.12.1.19	pelvic	left	LACM_84252REP2	pelvic	left	2.137144
BMNH_1953.12.1.19	pelvic	left	LACM_84252REP2	pelvic	right	1.691711
BMNH_1953.12.1.19	pelvic	left	LACM_84252	pelvic	left	1.547085
BMNH_1953.12.1.19	pelvic	left	LACM_84252	pelvic	right	1.715552
BMNH_1953.12.1.19	pelvic	left	LACM_84254REP2	pelvic	left	2.016403
BMNH_1953.12.1.19	pelvic	left	LACM_84254REP2	pelvic	right	1.910402
BMNH_1953.12.1.19	pelvic	left	LACM_84254	pelvic	left	2.065095
BMNH_1953.12.1.19	pelvic	left	LACM_84254	pelvic	right	1.948886
BMNH_1953.12.1.19	pelvic	left	LACM_84267REP2	pelvic	left	1.798930
BMNH_1953.12.1.19	pelvic	left	LACM_84267REP2	pelvic	right	2.072586
BMNH_1953.12.1.19	pelvic	left	LACM_84267	pelvic	left	1.866839
BMNH_1953.12.1.19	pelvic	left	LACM_84267	pelvic	right	2.089959
BMNH_1953.12.1.19	pelvic	left	LACM_84271	pelvic	left	1.826632
BMNH_1953.12.1.19	pelvic	left	LACM_84271	pelvic	right	1.590630
BMNH_1953.12.1.19	pelvic	left	LACM_84284	pelvic	left	2.757141
BMNH_1953.12.1.19	pelvic	left	LACM_84284	pelvic	right	2.809162
BMNH_1953.12.1.19	pelvic	left	LACM_85995	pelvic	left	1.987689
BMNH_1953.12.1.19	pelvic	left	LACM_85995	pelvic	right	1.911073
BMNH_1953.12.1.19	pelvic	left	LACM_86004REP2	pelvic	left	1.957727
BMNH_1953.12.1.19	pelvic	left	LACM_86004REP2	pelvic	right	1.806733
BMNH_1953.12.1.19	pelvic	left	LACM_86004	pelvic	left	1.904483
BMNH_1953.12.1.19	pelvic	left	LACM_86004	pelvic	right	1.806786
BMNH_1953.12.1.19	pelvic	left	LACM_88951REP2	pelvic	left	2.118066
BMNH_1953.12.1.19	pelvic	left	LACM_88951REP2	pelvic	right	1.955024
BMNH_1953.12.1.19	pelvic	left	LACM_88951	pelvic	left	2.133141
BMNH_1953.12.1.19	pelvic	left	LACM_88951	pelvic	right	2.017150
BMNH_1953.12.1.19	pelvic	left	LACM_88979	pelvic	left	2.012284
BMNH_1953.12.1.19	pelvic	left	LACM_88979	pelvic	right	2.040002
BMNH_1953.12.1.19	pelvic	left	LACM_88987REP2	pelvic	left	2.685526
BMNH_1953.12.1.19	pelvic	left	LACM_88987REP2	pelvic	right	2.312598
BMNH_1953.12.1.19	pelvic	left	LACM_88987	pelvic	left	2.904708
BMNH_1953.12.1.19	pelvic	left	LACM_88987	pelvic	right	2.826713
BMNH_1953.12.1.19	pelvic	left	LACM_88999	pelvic	left	1.797620
BMNH_1953.12.1.19	pelvic	left	LACM_88999	pelvic	right	1.833627
BMNH_1953.12.1.19	pelvic	left	LACM_91307	pelvic	left	2.072420
BMNH_1953.12.1.19	pelvic	left	LACM_91307	pelvic	right	1.735115
BMNH_1953.12.1.19	pelvic	left	LACM_91779REP2	pelvic	left	1.595496
BMNH_1953.12.1.19	pelvic	left	LACM_91779REP2	pelvic	right	1.760428
